 -1.661682, 36.974033
 -1.5271, 37.006939
 -1.378784, 37.024484
 -1.224976, 37.033255
 -1.104126, 37.033255
 -0.953064, 37.022291
 -0.774536, 36.995972
 -0.593262, 36.96306
 -0.42572, 36.923548
 -0.277405, 36.831272
 -0.175781, 36.73008
 -0.118103, 36.602299
 -0.085144, 36.514051
 -0.052185, 36.401389
 -0.032959, 36.288563
