2.944946289062500000e-03 3.993830871582031250e+01
2.082824707031250000e-03 3.993746948242187500e+01
2.082824707031250000e-03 3.993583679199218750e+01
1.220703125000000000e-03 3.993499755859375000e+01
1.251220703125000000e-03 3.993249511718750000e+01
0.000000000000000000e+00 3.993125152587890625e+01
-4.730224609375000000e-04 3.993083190917968750e+01
-4.196166992187500000e-04 3.992997741699218750e+01
-2.136230468750000000e-03 3.992835998535156250e+01
-2.113342285156250000e-03 3.992750549316406250e+01
-2.944946289062500000e-03 3.992666625976562500e+01
-2.914428710937500000e-03 3.992580413818359375e+01
-3.753662109375000000e-03 3.992497253417968750e+01
-3.723144531250000000e-03 3.992416381835937500e+01
-4.585266113281250000e-03 3.992333221435546875e+01
-4.608154296875000000e-03 3.992247009277343750e+01
-5.386352539062500000e-03 3.992163848876953125e+01
-5.416870117187500000e-03 3.992083740234375000e+01
-6.278991699218750000e-03 3.991999816894531250e+01
-6.278991699218750000e-03 3.991833496093750000e+01
-7.141113281250000000e-03 3.991749572753906250e+01
-7.110595703125000000e-03 3.991664123535156250e+01
-7.942199707031250000e-03 3.991580200195312500e+01
-7.919311523437500000e-03 3.991500091552734375e+01
-8.781433105468750000e-03 3.991416931152343750e+01
-8.781433105468750000e-03 3.991244506835937500e+01
-1.125335693359375000e-02 3.991000366210937500e+01
-1.127624511718750000e-02 3.990913391113281250e+01
-1.252746582031250000e-02 3.990791320800781250e+01
-1.333618164062500000e-02 3.990789031982421875e+01
-1.583099365234375000e-02 3.990541839599609375e+01
-1.836395263671875000e-02 3.990541839599609375e+01
-1.919555664062500000e-02 3.990458679199218750e+01
-2.005767822265625000e-02 3.990455627441406250e+01
-2.088928222656250000e-02 3.990371704101562500e+01
-2.169036865234375000e-02 3.990374755859375000e+01
-2.246856689453125000e-02 3.990291595458984375e+01
-2.336120605468750000e-02 3.990286254882812500e+01
-2.422332763671875000e-02 3.990202331542968750e+01
-2.502441406250000000e-02 3.990205383300781250e+01
-2.666473388671875000e-02 3.990039062500000000e+01
-2.747344970703125000e-02 3.990039062500000000e+01
-3.005981445312500000e-02 3.989788818359375000e+01
-3.089141845703125000e-02 3.989791870117187500e+01
-3.133392333984375000e-02 3.989747619628906250e+01
-3.128051757812500000e-02 3.989666748046875000e+01
-3.253173828125000000e-02 3.989538574218750000e+01
-3.336334228515625000e-02 3.989541625976562500e+01
-3.669738769531250000e-02 3.989205932617187500e+01
-3.758239746093750000e-02 3.989208221435546875e+01
-4.666900634765625000e-02 3.988288879394531250e+01
-4.755401611328125000e-02 3.988288879394531250e+01
-4.833221435546875000e-02 3.988205718994140625e+01
-4.922485351562500000e-02 3.988208007812500000e+01
-5.005645751953125000e-02 3.988124847412109375e+01
-5.080413818359375000e-02 3.988122558593750000e+01
-5.249786376953125000e-02 3.987957763671875000e+01
-5.332946777343750000e-02 3.987955474853515625e+01
-5.419158935546875000e-02 3.987872314453125000e+01
-5.508422851562500000e-02 3.987875366210937500e+01
-5.538940429687500000e-02 3.987831115722656250e+01
-5.541992187500000000e-02 3.987750244140625000e+01
-5.588531494140625000e-02 3.987705993652343750e+01
-5.672454833984375000e-02 3.987705993652343750e+01
-5.833435058593750000e-02 3.987538909912109375e+01
-5.921936035156250000e-02 3.987541198730468750e+01
-5.960845947265625000e-02 3.987496948242187500e+01
-5.958557128906250000e-02 3.987416839599609375e+01
-6.002807617187500000e-02 3.987371826171875000e+01
-6.085968017578125000e-02 3.987374877929687500e+01
-6.713867187500000000e-02 3.986750030517578125e+01
-6.710815429687500000e-02 3.986663818359375000e+01
-6.880950927734375000e-02 3.986502838134765625e+01
-6.874847412109375000e-02 3.986416625976562500e+01
-7.003021240234375000e-02 3.986288452148437500e+01
-7.089233398437500000e-02 3.986288452148437500e+01
-7.167053222656250000e-02 3.986372375488281250e+01
-7.250213623046875000e-02 3.986375427246093750e+01
-7.333374023437500000e-02 3.986455535888671875e+01
-7.505798339843750000e-02 3.986455535888671875e+01
-7.669067382812500000e-02 3.986286163330078125e+01
-8.083343505859375000e-02 3.986291503906250000e+01
-8.169555664062500000e-02 3.986208343505859375e+01
-8.249664306640625000e-02 3.986210632324218750e+01
-8.716583251953125000e-02 3.985746765136718750e+01
-8.711242675781250000e-02 3.985661315917968750e+01
-9.044647216796875000e-02 3.985333251953125000e+01
-9.046936035156250000e-02 3.985252380371093750e+01
-9.124755859375000000e-02 3.985169219970703125e+01
-9.130859375000000000e-02 3.985083007812500000e+01
-9.291839599609375000e-02 3.984916687011718750e+01
-9.297180175781250000e-02 3.984830474853515625e+01
-9.339141845703125000e-02 3.984791564941406250e+01
-9.425354003906250000e-02 3.984786224365234375e+01
-9.464263916015625000e-02 3.984747314453125000e+01
-9.458160400390625000e-02 3.984661102294921875e+01
-9.627532958984375000e-02 3.984500122070312500e+01
-9.625244140625000000e-02 3.984413909912109375e+01
-9.880828857421875000e-02 3.984164428710937500e+01
-9.880828857421875000e-02 3.984077453613281250e+01
-9.960937500000000000e-02 3.983999633789062500e+01
-9.960937500000000000e-02 3.983833312988281250e+01
-1.012802124023437500e-01 3.983666992187500000e+01
-1.012802124023437500e-01 3.983580780029296875e+01
-1.021423339843750000e-01 3.983497619628906250e+01
-1.020812988281250000e-01 3.983416748046875000e+01
-1.024703979492187500e-01 3.983377838134765625e+01
-1.033630371093750000e-01 3.983375549316406250e+01
-1.087799072265625000e-01 3.982833862304687500e+01
-1.087493896484375000e-01 3.982746887207031250e+01
-1.104431152343750000e-01 3.982580566406250000e+01
-1.104202270507812500e-01 3.982499694824218750e+01
-1.145858764648437500e-01 3.982080078125000000e+01
-1.146392822265625000e-01 3.981999969482421875e+01
-1.212768554687500000e-01 3.981330871582031250e+01
-1.213302612304687500e-01 3.981250000000000000e+01
-1.221084594726562500e-01 3.981166839599609375e+01
-1.221389770507812500e-01 3.981080627441406250e+01
-1.254730224609375000e-01 3.980747222900390625e+01
-1.254196166992187500e-01 3.980667114257812500e+01
-1.279754638671875000e-01 3.980416870117187500e+01
-1.279754638671875000e-01 3.980250549316406250e+01
-1.283645629882812500e-01 3.980205535888671875e+01
-1.291656494140625000e-01 3.980205535888671875e+01
-1.296386718750000000e-01 3.980166625976562500e+01
-1.295852661132812500e-01 3.980080413818359375e+01
-1.304473876953125000e-01 3.979997253417968750e+01
-1.304168701171875000e-01 3.979916381835937500e+01
-1.312484741210937500e-01 3.979833221435546875e+01
-1.313095092773437500e-01 3.979747009277343750e+01
-1.370849609375000000e-01 3.979161071777343750e+01
-1.371688842773437500e-01 3.979083251953125000e+01
-1.413040161132812500e-01 3.978663635253906250e+01
-1.412811279296875000e-01 3.978582763671875000e+01
-1.437530517578125000e-01 3.978333282470703125e+01
-1.437759399414062500e-01 3.978247070312500000e+01
-1.453857421875000000e-01 3.978083801269531250e+01
-1.454467773437500000e-01 3.977999877929687500e+01
-1.487808227539062500e-01 3.977664184570312500e+01
-1.487197875976562500e-01 3.977577972412109375e+01
-1.512756347656250000e-01 3.977333068847656250e+01
-1.513061523437500000e-01 3.977247619628906250e+01
-1.516952514648437500e-01 3.977207946777343750e+01
-1.524963378906250000e-01 3.977207946777343750e+01
-1.528854370117187500e-01 3.977163696289062500e+01
-1.529464721679687500e-01 3.977085876464843750e+01
-1.554183959960937500e-01 3.976833343505859375e+01
-1.554412841796875000e-01 3.976747131347656250e+01
-1.571426391601562500e-01 3.976580810546875000e+01
-1.571121215820312500e-01 3.976499938964843750e+01
-1.596374511718750000e-01 3.976249694824218750e+01
-1.596145629882812500e-01 3.976164245605468750e+01
-1.613082885742187500e-01 3.975994873046875000e+01
-1.613082885742187500e-01 3.975917053222656250e+01
-1.629714965820312500e-01 3.975747680664062500e+01
-1.629180908203125000e-01 3.975666809082031250e+01
-1.646423339843750000e-01 3.975500488281250000e+01
-1.645812988281250000e-01 3.975413513183593750e+01
-1.666641235351562500e-01 3.975208282470703125e+01
-1.675033569335937500e-01 3.975202941894531250e+01
-1.679458618164062500e-01 3.975164031982421875e+01
-1.679153442382812500e-01 3.975080871582031250e+01
-1.683578491210937500e-01 3.975041198730468750e+01
-1.691970825195312500e-01 3.975036621093750000e+01
-1.725006103515625000e-01 3.974708557128906250e+01
-1.733856201171875000e-01 3.974702453613281250e+01
-1.779403686523437500e-01 3.974252319335937500e+01
-1.779174804687500000e-01 3.974166870117187500e+01
-1.792526245117187500e-01 3.974041748046875000e+01
-1.800537109375000000e-01 3.974038696289062500e+01
-1.804428100585937500e-01 3.974000549316406250e+01
-1.804733276367187500e-01 3.973913574218750000e+01
-1.813049316406250000e-01 3.973830413818359375e+01
-1.812744140625000000e-01 3.973744201660156250e+01
-1.821136474609375000e-01 3.973666381835937500e+01
-1.820831298828125000e-01 3.973580932617187500e+01
-1.829452514648437500e-01 3.973497009277343750e+01
-1.828918457031250000e-01 3.973416137695312500e+01
-1.845855712890625000e-01 3.973249816894531250e+01
-1.846389770507812500e-01 3.973164367675781250e+01
-1.863632202148437500e-01 3.972997283935546875e+01
-1.862792968750000000e-01 3.972917175292968750e+01
-1.871414184570312500e-01 3.972833251953125000e+01
-1.870803833007812500e-01 3.972747039794921875e+01
-1.879425048828125000e-01 3.972663879394531250e+01
-1.878890991210937500e-01 3.972583007812500000e+01
-1.887512207031250000e-01 3.972499847412109375e+01
-1.887817382812500000e-01 3.972419738769531250e+01
-1.904144287109375000e-01 3.972250366210937500e+01
-1.904449462890625000e-01 3.972166442871093750e+01
-1.912765502929687500e-01 3.972080993652343750e+01
-1.912536621093750000e-01 3.971830749511718750e+01
-1.920852661132812500e-01 3.971746826171875000e+01
-1.920852661132812500e-01 3.971580505371093750e+01
-1.929473876953125000e-01 3.971502685546875000e+01
-1.929168701171875000e-01 3.971330261230468750e+01
-1.937789916992187500e-01 3.971247100830078125e+01
-1.937789916992187500e-01 3.971080780029296875e+01
-1.946105957031250000e-01 3.970997619628906250e+01
-1.946105957031250000e-01 3.970830535888671875e+01
-1.954727172851562500e-01 3.970747375488281250e+01
-1.954193115234375000e-01 3.970500183105468750e+01
-1.962509155273437500e-01 3.970416259765625000e+01
-1.963043212890625000e-01 3.970333862304687500e+01
-1.970596313476562500e-01 3.970246887207031250e+01
-1.970825195312500000e-01 3.970002746582031250e+01
-1.979446411132812500e-01 3.969919586181640625e+01
-1.979446411132812500e-01 3.969747161865234375e+01
-1.987762451171875000e-01 3.969664001464843750e+01
-1.987762451171875000e-01 3.969497680664062500e+01
-1.996688842773437500e-01 3.969413757324218750e+01
-1.996078491210937500e-01 3.969247436523437500e+01
-2.003860473632812500e-01 3.969163513183593750e+01
-2.004699707031250000e-01 3.968997192382812500e+01
-2.013092041015625000e-01 3.968914031982421875e+01
-2.012252807617187500e-01 3.968746948242187500e+01
-2.020797729492187500e-01 3.968663787841796875e+01
-2.021408081054687500e-01 3.968496704101562500e+01
-2.029190063476562500e-01 3.968414306640625000e+01
-2.029190063476562500e-01 3.968247222900390625e+01
-2.037506103515625000e-01 3.968164062500000000e+01
-2.037811279296875000e-01 3.967913818359375000e+01
-2.046356201171875000e-01 3.967828369140625000e+01
-2.046356201171875000e-01 3.967669677734375000e+01
-2.054748535156250000e-01 3.967585754394531250e+01
-2.054138183593750000e-01 3.967161560058593750e+01
-2.062759399414062500e-01 3.967077636718750000e+01
-2.063064575195312500e-01 3.966996765136718750e+01
-2.070846557617187500e-01 3.966914367675781250e+01
-2.071075439453125000e-01 3.966833496093750000e+01
-2.079467773437500000e-01 3.966749572753906250e+01
-2.079467773437500000e-01 3.966413879394531250e+01
-2.112503051757812500e-01 3.966082763671875000e+01
-2.112503051757812500e-01 3.965916442871093750e+01
-2.121124267578125000e-01 3.965833282470703125e+01
-2.120819091796875000e-01 3.965666198730468750e+01
-2.108917236328125000e-01 3.965538787841796875e+01
-2.099990844726562500e-01 3.965541839599609375e+01
-2.087783813476562500e-01 3.965414428710937500e+01
-2.087783813476562500e-01 3.965247344970703125e+01
-2.095565795898437500e-01 3.965164184570312500e+01
-2.096099853515625000e-01 3.964997100830078125e+01
-2.087783813476562500e-01 3.964916992187500000e+01
-2.088088989257812500e-01 3.964830780029296875e+01
-2.079467773437500000e-01 3.964747619628906250e+01
-2.079162597656250000e-01 3.964663696289062500e+01
-2.071380615234375000e-01 3.964580535888671875e+01
-2.070846557617187500e-01 3.964500427246093750e+01
-2.075576782226562500e-01 3.964455413818359375e+01
-2.083587646484375000e-01 3.964458465576171875e+01
-2.087783813476562500e-01 3.964497375488281250e+01
-2.087478637695312500e-01 3.964578247070312500e+01
-2.103881835937500000e-01 3.964747619628906250e+01
-2.105026245117187500e-01 3.964913940429687500e+01
-2.112503051757812500e-01 3.964997100830078125e+01
-2.113037109375000000e-01 3.965247344970703125e+01
-2.104415893554687500e-01 3.965333557128906250e+01
-2.108078002929687500e-01 3.965371704101562500e+01
-2.116928100585937500e-01 3.965374755859375000e+01
-2.125549316406250000e-01 3.965458679199218750e+01
-2.174987792968750000e-01 3.965458679199218750e+01
-2.204437255859375000e-01 3.965167236328125000e+01
-2.204132080078125000e-01 3.965000152587890625e+01
-2.216644287109375000e-01 3.964872741699218750e+01
-2.225570678710937500e-01 3.964875030517578125e+01
-2.254714965820312500e-01 3.964582824707031250e+01
-2.254409790039062500e-01 3.964497375488281250e+01
-2.258300781250000000e-01 3.964458465576171875e+01
-2.267227172851562500e-01 3.964455413818359375e+01
-2.271118164062500000e-01 3.964416503906250000e+01
-2.271423339843750000e-01 3.964331054687500000e+01
-2.300033569335937500e-01 3.964041137695312500e+01
-2.308578491210937500e-01 3.964041137695312500e+01
-2.333297729492187500e-01 3.963791656494140625e+01
-2.350540161132812500e-01 3.963789367675781250e+01
-2.358856201171875000e-01 3.963711547851562500e+01
-2.375259399414062500e-01 3.963702392578125000e+01
-2.383575439453125000e-01 3.963619232177734375e+01
-2.391662597656250000e-01 3.963622283935546875e+01
-2.396392822265625000e-01 3.963583374023437500e+01
-2.396087646484375000e-01 3.963497161865234375e+01
-2.399749755859375000e-01 3.963458251953125000e+01
-2.408599853515625000e-01 3.963452911376953125e+01
-2.458877563476562500e-01 3.962957763671875000e+01
-2.466964721679687500e-01 3.962957763671875000e+01
-2.483901977539062500e-01 3.962791442871093750e+01
-2.491912841796875000e-01 3.962788391113281250e+01
-2.521362304687500000e-01 3.962496948242187500e+01
-2.521133422851562500e-01 3.962416839599609375e+01
-2.537765502929687500e-01 3.962249755859375000e+01
-2.537536621093750000e-01 3.962164306640625000e+01
-2.545852661132812500e-01 3.962080383300781250e+01
-2.546081542968750000e-01 3.961999511718750000e+01
-2.558593750000000000e-01 3.961872100830078125e+01
-2.567520141601562500e-01 3.961872100830078125e+01
-2.621688842773437500e-01 3.961330413818359375e+01
-2.620849609375000000e-01 3.961250305175781250e+01
-2.629470825195312500e-01 3.961166381835937500e+01
-2.628860473632812500e-01 3.961080932617187500e+01
-2.637481689453125000e-01 3.960997009277343750e+01
-2.637786865234375000e-01 3.960916137695312500e+01
-2.654724121093750000e-01 3.960749816894531250e+01
-2.654190063476562500e-01 3.960664367675781250e+01
-2.662811279296875000e-01 3.960580444335937500e+01
-2.662506103515625000e-01 3.960414123535156250e+01
-2.679443359375000000e-01 3.960252380371093750e+01
-2.679443359375000000e-01 3.960080718994140625e+01
-2.688064575195312500e-01 3.959997558593750000e+01
-2.687759399414062500e-01 3.959830474853515625e+01
-2.696380615234375000e-01 3.959747314453125000e+01
-2.696075439453125000e-01 3.959413909912109375e+01
-2.704696655273437500e-01 3.959330749511718750e+01
-2.704467773437500000e-01 3.958833312988281250e+01
-2.712783813476562500e-01 3.958750152587890625e+01
-2.712783813476562500e-01 3.958583068847656250e+01
-2.721099853515625000e-01 3.958499908447265625e+01
-2.721099853515625000e-01 3.958328247070312500e+01
-2.729415893554687500e-01 3.958250427246093750e+01
-2.729187011718750000e-01 3.957997131347656250e+01
-2.746124267578125000e-01 3.957830810546875000e+01
-2.745819091796875000e-01 3.957663726806640625e+01
-2.762756347656250000e-01 3.957496643066406250e+01
-2.762527465820312500e-01 3.957411193847656250e+01
-2.770843505859375000e-01 3.957333374023437500e+01
-2.771072387695312500e-01 3.957247161865234375e+01
-2.779693603515625000e-01 3.957164001464843750e+01
-2.779159545898437500e-01 3.957083129882812500e+01
-2.787780761718750000e-01 3.956999969482421875e+01
-2.787246704101562500e-01 3.956913757324218750e+01
-2.805023193359375000e-01 3.956747436523437500e+01
-2.804412841796875000e-01 3.956666564941406250e+01
-2.813034057617187500e-01 3.956583404541015625e+01
-2.812500000000000000e-01 3.956497192382812500e+01
-2.838058471679687500e-01 3.956243896484375000e+01
-2.838363647460937500e-01 3.956163787841796875e+01
-2.841949462890625000e-01 3.956124877929687500e+01
-2.850265502929687500e-01 3.956121826171875000e+01
-2.862472534179687500e-01 3.955999755859375000e+01
-2.863082885742187500e-01 3.955918884277343750e+01
-2.941970825195312500e-01 3.955125427246093750e+01
-2.950286865234375000e-01 3.955122375488281250e+01
-2.962493896484375000e-01 3.954997253417968750e+01
-2.962799072265625000e-01 3.954913330078125000e+01
-3.004455566406250000e-01 3.954499816894531250e+01
-3.004684448242187500e-01 3.954414367675781250e+01
-3.020858764648437500e-01 3.954244232177734375e+01
-3.021087646484375000e-01 3.954164123535156250e+01
-3.025817871093750000e-01 3.954119873046875000e+01
-3.033065795898437500e-01 3.954122161865234375e+01
-3.037796020507812500e-01 3.954083251953125000e+01
-3.038024902343750000e-01 3.953997039794921875e+01
-3.054199218750000000e-01 3.953836059570312500e+01
-3.054428100585937500e-01 3.953749847412109375e+01
-3.070526123046875000e-01 3.953580474853515625e+01
-3.071136474609375000e-01 3.953497314453125000e+01
-3.087768554687500000e-01 3.953333282470703125e+01
-3.087463378906250000e-01 3.953247070312500000e+01
-3.104476928710937500e-01 3.953080749511718750e+01
-3.103866577148437500e-01 3.952994537353515625e+01
-3.129196166992187500e-01 3.952747344970703125e+01
-3.129730224609375000e-01 3.952669525146484375e+01
-3.138046264648437500e-01 3.952586364746093750e+01
-3.137817382812500000e-01 3.952500152587890625e+01
-3.154449462890625000e-01 3.952330780029296875e+01
-3.154754638671875000e-01 3.952249908447265625e+01
-3.162536621093750000e-01 3.952166748046875000e+01
-3.162765502929687500e-01 3.952080535888671875e+01
-3.179168701171875000e-01 3.951913452148437500e+01
-3.179473876953125000e-01 3.951833343505859375e+01
-3.187789916992187500e-01 3.951750183105468750e+01
-3.187789916992187500e-01 3.951583862304687500e+01
-3.196105957031250000e-01 3.951499938964843750e+01
-3.196105957031250000e-01 3.951333618164062500e+01
-3.204421997070312500e-01 3.951249694824218750e+01
-3.204421997070312500e-01 3.951077270507812500e+01
-3.212814331054687500e-01 3.950994873046875000e+01
-3.212203979492187500e-01 3.950747680664062500e+01
-3.220825195312500000e-01 3.950663757324218750e+01
-3.220596313476562500e-01 3.950333404541015625e+01
-3.229751586914062500e-01 3.950250244140625000e+01
-3.229141235351562500e-01 3.949996948242187500e+01
-3.237762451171875000e-01 3.949913787841796875e+01
-3.237762451171875000e-01 3.949502563476562500e+01
-3.246078491210937500e-01 3.949417114257812500e+01
-3.245544433593750000e-01 3.947833251953125000e+01
-3.237762451171875000e-01 3.947750091552734375e+01
-3.237762451171875000e-01 3.946247100830078125e+01
-3.229141235351562500e-01 3.946163940429687500e+01
-3.229446411132812500e-01 3.946083068847656250e+01
-3.179168701171875000e-01 3.945581054687500000e+01
-3.179473876953125000e-01 3.945494079589843750e+01
-3.162231445312500000e-01 3.945330810546875000e+01
-3.163070678710937500e-01 3.945163726806640625e+01
-3.166656494140625000e-01 3.945124816894531250e+01
-3.183593750000000000e-01 3.945124816894531250e+01
-3.191680908203125000e-01 3.945205688476562500e+01
-3.200302124023437500e-01 3.945208740234375000e+01
-3.212509155273437500e-01 3.945330810546875000e+01
-3.212814331054687500e-01 3.945416259765625000e+01
-3.229141235351562500e-01 3.945581054687500000e+01
-3.229751586914062500e-01 3.945661163330078125e+01
-3.258895874023437500e-01 3.945960998535156250e+01
-3.266906738281250000e-01 3.945955657958984375e+01
-3.271102905273437500e-01 3.945997619628906250e+01
-3.271636962890625000e-01 3.946083068847656250e+01
-3.283615112304687500e-01 3.946205139160156250e+01
-3.300018310546875000e-01 3.946208190917968750e+01
-3.304443359375000000e-01 3.946163940429687500e+01
-3.304748535156250000e-01 3.946083068847656250e+01
-3.312530517578125000e-01 3.945999908447265625e+01
-3.312759399414062500e-01 3.945913696289062500e+01
-3.308639526367187500e-01 3.945875549316406250e+01
-3.300247192382812500e-01 3.945877838134765625e+01
-3.291931152343750000e-01 3.945788574218750000e+01
-3.283920288085937500e-01 3.945788574218750000e+01
-3.275299072265625000e-01 3.945872497558593750e+01
-3.266372680664062500e-01 3.945875549316406250e+01
-3.263092041015625000e-01 3.945835876464843750e+01
-3.262786865234375000e-01 3.945663452148437500e+01
-3.245849609375000000e-01 3.945500183105468750e+01
-3.246078491210937500e-01 3.945413970947265625e+01
-3.249969482421875000e-01 3.945375061035156250e+01
-3.258895874023437500e-01 3.945368957519531250e+01
-3.262481689453125000e-01 3.945330810546875000e+01
-3.258361816406250000e-01 3.945291137695312500e+01
-3.242187500000000000e-01 3.945286560058593750e+01
-3.237762451171875000e-01 3.945249938964843750e+01
-3.237533569335937500e-01 3.945163726806640625e+01
-3.233871459960937500e-01 3.945124816894531250e+01
-3.216934204101562500e-01 3.945119476318359375e+01
-3.212814331054687500e-01 3.945086669921875000e+01
-3.225021362304687500e-01 3.944955444335937500e+01
-3.249969482421875000e-01 3.944955444335937500e+01
-3.254699707031250000e-01 3.944911193847656250e+01
-3.254470825195312500e-01 3.944413757324218750e+01
-3.258895874023437500e-01 3.944374847412109375e+01
-3.271102905273437500e-01 3.944497680664062500e+01
-3.271102905273437500e-01 3.944664001464843750e+01
-3.279724121093750000e-01 3.944747161865234375e+01
-3.286132812500000000e-01 3.944775390625000000e+01
-3.287811279296875000e-01 3.944747161865234375e+01
-3.288040161132812500e-01 3.944660949707031250e+01
-3.329467773437500000e-01 3.944247436523437500e+01
-3.329696655273437500e-01 3.944169616699218750e+01
-3.337478637695312500e-01 3.944083404541015625e+01
-3.337783813476562500e-01 3.944000244140625000e+01
-3.346405029296875000e-01 3.943914031982421875e+01
-3.345794677734375000e-01 3.943663787841796875e+01
-3.354187011718750000e-01 3.943577575683593750e+01
-3.354415893554687500e-01 3.943333435058593750e+01
-3.362808227539062500e-01 3.943249511718750000e+01
-3.362503051757812500e-01 3.942910766601562500e+01
-3.355026245117187500e-01 3.942835998535156250e+01
-3.354415893554687500e-01 3.942750549316406250e+01
-3.358306884765625000e-01 3.942705535888671875e+01
-3.367233276367187500e-01 3.942705535888671875e+01
-3.375015258789062500e-01 3.942788696289062500e+01
-3.391952514648437500e-01 3.942791748046875000e+01
-3.400268554687500000e-01 3.942874908447265625e+01
-3.407745361328125000e-01 3.942874908447265625e+01
-3.410797119140625000e-01 3.942872619628906250e+01
-3.413085937500000000e-01 3.942855834960937500e+01
-3.413085937500000000e-01 3.942819213867187500e+01
-3.412475585937500000e-01 3.942797088623046875e+01
-3.412475585937500000e-01 3.942764282226562500e+01
-3.411102294921875000e-01 3.942733764648437500e+01
-3.408355712890625000e-01 3.942705535888671875e+01
-3.400268554687500000e-01 3.942707824707031250e+01
-3.391647338867187500e-01 3.942627716064453125e+01
-3.375549316406250000e-01 3.942622375488281250e+01
-3.366928100585937500e-01 3.942541503906250000e+01
-3.358917236328125000e-01 3.942538452148437500e+01
-3.346099853515625000e-01 3.942416381835937500e+01
-3.346405029296875000e-01 3.942330932617187500e+01
-3.337783813476562500e-01 3.942247009277343750e+01
-3.337783813476562500e-01 3.941916656494140625e+01
-3.329696655273437500e-01 3.941833496093750000e+01
-3.329162597656250000e-01 3.941664123535156250e+01
-3.321075439453125000e-01 3.941580200195312500e+01
-3.320846557617187500e-01 3.941333007812500000e+01
-3.313064575195312500e-01 3.941247558593750000e+01
-3.313064575195312500e-01 3.940994262695312500e+01
-3.304443359375000000e-01 3.940919494628906250e+01
-3.304443359375000000e-01 3.940747070312500000e+01
-3.295822143554687500e-01 3.940666198730468750e+01
-3.296127319335937500e-01 3.940419006347656250e+01
-3.287811279296875000e-01 3.940330505371093750e+01
-3.287811279296875000e-01 3.940080261230468750e+01
